OrderDate;DueDate;ShipDate;SalesOrderNumber;CustomerKey;Customer;BusinessType;Continent;CountryName;StateCode;StateName;CityName;ProductKey;ProductName;SubcategoryName;ProductSize;ProductDetail;CategoryName;OrderQuantity;UnitPrice;UnitCost;Discount %
01/08/2011;13/08/2011;08/08/2011;SO45333;432;Brawn Store;Warehouse;North America;United States;IN;Indiana;Indianapolis;310;Hydrolyzed Whey Protein;Whey Protein;5lbs;Chocolate;Protein;1;$2146.962;$644.091;1.48%
01/08/2011;13/08/2011;08/08/2011;SO45334;309;Monsterio;Supplement Store;North America;United States;TX;Texas;Houston;223;Men's 3/4 Leggings;Vests;M;Black;Clothing;1;$5.187;$1.557;2.94%
01/08/2011;13/08/2011;08/08/2011;SO45334;309;Monsterio;Supplement Store;North America;United States;TX;Texas;Houston;218;Gym Sports Socks;Socks;M;Black;Clothing;4;$5.700;$1.698;2.94%
01/08/2011;13/08/2011;08/08/2011;SO45334;309;Monsterio;Supplement Store;North America;United States;TX;Texas;Houston;220;Platinum Multivitamin For Her;Vitamins;90 Tablets;NA;Vitamins;2;$20.187;$6.057;2.94%
01/08/2011;13/08/2011;08/08/2011;SO45334;309;Monsterio;Supplement Store;North America;United States;TX;Texas;Houston;232;Long-Sleeve Logo Jersey;Jerseys;L;Red;Clothing;5;$28.840;$8.646;2.94%
01/08/2011;13/08/2011;08/08/2011;SO45334;309;Monsterio;Supplement Store;North America;United States;TX;Texas;Houston;349;Isolate Whey Protein;Whey Protein;5lbs;Coconut;Protein;2;$2024.994;$572.532;2.94%
01/08/2011;13/08/2011;08/08/2011;SO45334;309;Monsterio;Supplement Store;North America;United States;TX;Texas;Houston;350;Hydrolyzed Whey Protein;Whey Protein;5lbs;Caramel Ice Cream;Protein;3;$2024.994;$580.017;2.94%
01/08/2011;13/08/2011;08/08/2011;SO45334;309;Monsterio;Supplement Store;North America;United States;TX;Texas;Houston;344;Hydrolyzed Whey Protein;Whey Protein;5lbs;Capuccino;Protein;4;$2039.994;$574.935;2.94%
01/08/2011;13/08/2011;08/08/2011;SO45334;309;Monsterio;Supplement Store;North America;United States;TX;Texas;Houston;346;Isolate Whey Protein;Whey Protein;5lbs;Chocolate;Protein;4;$2039.994;$574.914;2.94%
01/08/2011;13/08/2011;08/08/2011;SO45334;309;Monsterio;Supplement Store;North America;United States;TX;Texas;Houston;345;Hydrolyzed Whey Protein;Whey Protein;5lbs;Strawberry;Protein;6;$2039.994;$579.975;2.94%
01/08/2011;13/08/2011;08/08/2011;SO45334;309;Monsterio;Supplement Store;North America;United States;TX;Texas;Houston;347;Hydrolyzed Whey Protein;Whey Protein;5lbs;Banana;Protein;6;$2039.994;$582.249;2.94%
01/08/2011;13/08/2011;08/08/2011;SO45335;342;Enhance Store;Warehouse;North America;United States;IN;Indiana;Indianapolis;223;Men's 3/4 Leggings;Vests;M;Black;Clothing;5;$5.187;$1.557;2.66%
01/08/2011;13/08/2011;08/08/2011;SO45335;342;Enhance Store;Warehouse;North America;United States;IN;Indiana;Indianapolis;220;Platinum Multivitamin For Her;Vitamins;90 Tablets;NA;Vitamins;3;$20.187;$6.057;2.66%
01/08/2011;13/08/2011;08/08/2011;SO45335;342;Enhance Store;Warehouse;North America;United States;IN;Indiana;Indianapolis;215;Women Multivitamin;Vitamins;120 Capsules;NA;Vitamins;4;$20.187;$6.057;2.66%
01/08/2011;13/08/2011;08/08/2011;SO45335;342;Enhance Store;Warehouse;North America;United States;IN;Indiana;Indianapolis;229;Long-Sleeve Logo Jersey;Jerseys;M;Red;Clothing;1;$28.840;$8.655;2.66%
01/08/2011;13/08/2011;08/08/2011;SO45335;342;Enhance Store;Warehouse;North America;United States;IN;Indiana;Indianapolis;232;Long-Sleeve Logo Jersey;Jerseys;L;Red;Clothing;2;$28.840;$8.646;2.66%
01/08/2011;13/08/2011;08/08/2011;SO45335;342;Enhance Store;Warehouse;North America;United States;IN;Indiana;Indianapolis;235;Long-Sleeve Logo Jersey;Jerseys;XL;Red;Clothing;3;$28.840;$8.655;2.66%
01/08/2011;13/08/2011;08/08/2011;SO45335;342;Enhance Store;Warehouse;North America;United States;IN;Indiana;Indianapolis;262;PRO Weight Gainer;Gainer;1lbs;Cookies;Carbs;2;$183.938;$55.182;2.66%
01/08/2011;13/08/2011;08/08/2011;SO45335;342;Enhance Store;Warehouse;North America;United States;IN;Indiana;Indianapolis;332;100% Egg Protein;Egg Protein;2lbs;Cookies;Protein;1;$419.459;$125.838;2.66%
01/08/2011;13/08/2011;08/08/2011;SO45335;342;Enhance Store;Warehouse;North America;United States;IN;Indiana;Indianapolis;334;100% Egg Protein;Egg Protein;2lbs;Strawberry;Protein;1;$419.459;$125.838;2.66%
01/08/2011;13/08/2011;08/08/2011;SO45335;342;Enhance Store;Warehouse;North America;United States;IN;Indiana;Indianapolis;338;100% Egg Protein;Egg Protein;2lbs;Banana;Protein;1;$419.459;$125.838;2.66%
01/08/2011;13/08/2011;08/08/2011;SO45335;342;Enhance Store;Warehouse;North America;United States;IN;Indiana;Indianapolis;324;Blended Protein;Blended Protein;2lbs;Chocolate;Protein;2;$419.459;$125.838;2.66%
01/08/2011;13/08/2011;08/08/2011;SO45335;342;Enhance Store;Warehouse;North America;United States;IN;Indiana;Indianapolis;342;Hydrolyzed Whey Protein;Whey Protein;1lbs;Banana;Protein;2;$419.459;$125.760;2.66%
01/08/2011;13/08/2011;08/08/2011;SO45335;342;Enhance Store;Warehouse;North America;United States;IN;Indiana;Indianapolis;328;100% Egg Protein;Egg Protein;2lbs;Capuccino;Protein;3;$419.459;$125.838;2.66%
01/08/2011;13/08/2011;08/08/2011;SO45335;342;Enhance Store;Warehouse;North America;United States;IN;Indiana;Indianapolis;316;Hydrolyzed Whey Protein;Whey Protein;2lbs;Peanut Butter;Protein;1;$874.794;$262.440;2.66%
01/08/2011;13/08/2011;08/08/2011;SO45335;342;Enhance Store;Warehouse;North America;United States;IN;Indiana;Indianapolis;317;Hydrolyzed Whey Protein;Whey Protein;2lbs;Coconut;Protein;1;$874.794;$262.440;2.66%
01/08/2011;13/08/2011;08/08/2011;SO45335;342;Enhance Store;Warehouse;North America;United States;IN;Indiana;Indianapolis;319;Hydrolyzed Whey Protein;Whey Protein;2lbs;Chocolate;Protein;6;$874.794;$262.440;2.66%
01/08/2011;13/08/2011;08/08/2011;SO45335;342;Enhance Store;Warehouse;North America;United States;IN;Indiana;Indianapolis;314;Hydrolyzed Whey Protein;Whey Protein;5lbs;Vanilla;Protein;1;$2146.962;$644.091;2.66%
01/08/2011;13/08/2011;08/08/2011;SO45336;326;Impulse Sports;Warehouse;North America;United States;WA;Washington;Kent;218;Gym Sports Socks;Socks;M;Black;Clothing;3;$5.700;$1.698;2.33%
01/08/2011;13/08/2011;08/08/2011;SO45336;326;Impulse Sports;Warehouse;North America;United States;WA;Washington;Kent;296;STEAK in Powder;Beef Protein;4lbs;Vanilla;Protein;1;$714.704;$214.413;2.33%
01/08/2011;13/08/2011;08/08/2011;SO45336;326;Impulse Sports;Warehouse;North America;United States;WA;Washington;Kent;304;STEAK in Powder;Beef Protein;4lbs;Banana;Protein;1;$714.704;$214.413;2.33%
01/08/2011;13/08/2011;08/08/2011;SO45336;326;Impulse Sports;Warehouse;North America;United States;WA;Washington;Kent;293;STEAK in Powder;Beef Protein;4lbs;Coconut;Protein;1;$722.595;$216.780;2.33%
01/08/2011;13/08/2011;08/08/2011;SO45336;326;Impulse Sports;Warehouse;North America;United States;WA;Washington;Kent;307;STEAK in Powder;Beef Protein;4lbs;Peanut Butter;Protein;1;$722.595;$216.780;2.33%
01/08/2011;13/08/2011;08/08/2011;SO45336;326;Impulse Sports;Warehouse;North America;United States;WA;Washington;Kent;350;Hydrolyzed Whey Protein;Whey Protein;5lbs;Caramel Ice Cream;Protein;2;$2024.994;$580.017;2.33%
01/08/2011;13/08/2011;08/08/2011;SO45336;326;Impulse Sports;Warehouse;North America;United States;WA;Washington;Kent;351;Isolate Whey Protein;Whey Protein;5lbs;Cookies;Protein;2;$2024.994;$569.394;2.33%
01/08/2011;13/08/2011;08/08/2011;SO45336;326;Impulse Sports;Warehouse;North America;United States;WA;Washington;Kent;347;Hydrolyzed Whey Protein;Whey Protein;5lbs;Banana;Protein;1;$2039.994;$582.249;2.33%
01/08/2011;13/08/2011;08/08/2011;SO45336;326;Impulse Sports;Warehouse;North America;United States;WA;Washington;Kent;344;Hydrolyzed Whey Protein;Whey Protein;5lbs;Capuccino;Protein;3;$2039.994;$574.935;2.33%
01/08/2011;13/08/2011;08/08/2011;SO45336;326;Impulse Sports;Warehouse;North America;United States;WA;Washington;Kent;346;Isolate Whey Protein;Whey Protein;5lbs;Chocolate;Protein;4;$2039.994;$574.914;2.33%
01/08/2011;13/08/2011;08/08/2011;SO45337;45;Warehouseverse;Warehouse;North America;United States;TN;Tennessee;La Vergne;253;PRO Weight Gainer;Gainer;1lbs;Chocolate;Carbs;1;$178.581;$53.577;3.47%
01/08/2011;13/08/2011;08/08/2011;SO45337;45;Warehouseverse;Warehouse;North America;United States;TN;Tennessee;La Vergne;285;TrueFit Grass-Fed Protein;Meal Replacement;2lbs;Natural;Carbs;2;$178.581;$53.577;3.47%
01/08/2011;13/08/2011;08/08/2011;SO45337;45;Warehouseverse;Warehouse;North America;United States;TN;Tennessee;La Vergne;262;PRO Weight Gainer;Gainer;1lbs;Cookies;Carbs;1;$183.938;$55.182;3.47%
01/08/2011;13/08/2011;08/08/2011;SO45337;45;Warehouseverse;Warehouse;North America;United States;TN;Tennessee;La Vergne;264;PRO Weight Gainer;Gainer;1lbs;Caramel Ice Cream;Carbs;1;$183.938;$55.182;3.47%
01/08/2011;13/08/2011;08/08/2011;SO45337;45;Warehouseverse;Warehouse;North America;United States;TN;Tennessee;La Vergne;270;PRO Weight Gainer;Gainer;1lbs;Vanilla;Carbs;1;$183.938;$55.182;3.47%
01/08/2011;13/08/2011;08/08/2011;SO45337;45;Warehouseverse;Warehouse;North America;United States;TN;Tennessee;La Vergne;272;PRO Weight Gainer;Gainer;1lbs;Banana;Carbs;1;$183.938;$55.182;3.47%
01/08/2011;13/08/2011;08/08/2011;SO45337;45;Warehouseverse;Warehouse;North America;United States;TN;Tennessee;La Vergne;324;Blended Protein;Blended Protein;2lbs;Chocolate;Protein;1;$419.459;$125.838;3.47%
01/08/2011;13/08/2011;08/08/2011;SO45337;45;Warehouseverse;Warehouse;North America;United States;TN;Tennessee;La Vergne;328;100% Egg Protein;Egg Protein;2lbs;Capuccino;Protein;1;$419.459;$125.838;3.47%
01/08/2011;13/08/2011;08/08/2011;SO45337;45;Warehouseverse;Warehouse;North America;United States;TN;Tennessee;La Vergne;332;100% Egg Protein;Egg Protein;2lbs;Cookies;Protein;1;$419.459;$125.838;3.47%
01/08/2011;13/08/2011;08/08/2011;SO45337;45;Warehouseverse;Warehouse;North America;United States;TN;Tennessee;La Vergne;334;100% Egg Protein;Egg Protein;2lbs;Strawberry;Protein;1;$419.459;$125.838;3.47%
01/08/2011;13/08/2011;08/08/2011;SO45337;45;Warehouseverse;Warehouse;North America;United States;TN;Tennessee;La Vergne;322;Blended Protein;Blended Protein;2lbs;Vanilla;Protein;2;$419.459;$125.823;3.47%
01/08/2011;13/08/2011;08/08/2011;SO45337;45;Warehouseverse;Warehouse;North America;United States;TN;Tennessee;La Vergne;326;Blended Protein;Blended Protein;2lbs;Peanut Butter;Protein;2;$419.459;$125.838;3.47%
01/08/2011;13/08/2011;08/08/2011;SO45337;45;Warehouseverse;Warehouse;North America;United States;TN;Tennessee;La Vergne;315;Hydrolyzed Whey Protein;Whey Protein;2lbs;Vanilla;Protein;3;$874.794;$262.362;3.47%
01/08/2011;13/08/2011;08/08/2011;SO45337;45;Warehouseverse;Warehouse;North America;United States;TN;Tennessee;La Vergne;316;Hydrolyzed Whey Protein;Whey Protein;2lbs;Peanut Butter;Protein;3;$874.794;$262.440;3.47%
01/08/2011;13/08/2011;08/08/2011;SO45337;45;Warehouseverse;Warehouse;North America;United States;TN;Tennessee;La Vergne;319;Hydrolyzed Whey Protein;Whey Protein;2lbs;Chocolate;Protein;4;$874.794;$262.440;3.47%
01/08/2011;13/08/2011;08/08/2011;SO45337;45;Warehouseverse;Warehouse;North America;United States;TN;Tennessee;La Vergne;310;Hydrolyzed Whey Protein;Whey Protein;5lbs;Chocolate;Protein;1;$2146.962;$644.091;3.47%
01/08/2011;13/08/2011;08/08/2011;SO45337;45;Warehouseverse;Warehouse;North America;United States;TN;Tennessee;La Vergne;314;Hydrolyzed Whey Protein;Whey Protein;5lbs;Vanilla;Protein;1;$2146.962;$644.091;3.47%
01/08/2011;13/08/2011;08/08/2011;SO45338;433;Supplements Nutritious;Supplement Store;North America;United States;WA;Washington;Lacey;328;100% Egg Protein;Egg Protein;2lbs;Capuccino;Protein;1;$419.459;$125.838;2.27%
01/08/2011;13/08/2011;08/08/2011;SO45338;433;Supplements Nutritious;Supplement Store;North America;United States;WA;Washington;Lacey;336;100% Egg Protein;Egg Protein;2lbs;Vanilla;Protein;1;$419.459;$125.838;2.27%
01/08/2011;13/08/2011;08/08/2011;SO45338;433;Supplements Nutritious;Supplement Store;North America;United States;WA;Washington;Lacey;320;Blended Protein;Blended Protein;2lbs;Cookies;Protein;2;$419.459;$125.838;2.27%
01/08/2011;13/08/2011;08/08/2011;SO45338;433;Supplements Nutritious;Supplement Store;North America;United States;WA;Washington;Lacey;330;Blended Protein;Blended Protein;2lbs;Coconut;Protein;2;$419.459;$125.838;2.27%
01/08/2011;13/08/2011;08/08/2011;SO45338;433;Supplements Nutritious;Supplement Store;North America;United States;WA;Washington;Lacey;334;100% Egg Protein;Egg Protein;2lbs;Strawberry;Protein;2;$419.459;$125.838;2.27%
01/08/2011;13/08/2011;08/08/2011;SO45338;433;Supplements Nutritious;Supplement Store;North America;United States;WA;Washington;Lacey;340;100% Egg Protein;Egg Protein;2lbs;Caramel Ice Cream;Protein;2;$419.459;$125.838;2.27%
01/08/2011;13/08/2011;08/08/2011;SO45338;433;Supplements Nutritious;Supplement Store;North America;United States;WA;Washington;Lacey;324;Blended Protein;Blended Protein;2lbs;Chocolate;Protein;3;$419.459;$125.838;2.27%
01/08/2011;13/08/2011;08/08/2011;SO45338;433;Supplements Nutritious;Supplement Store;North America;United States;WA;Washington;Lacey;338;100% Egg Protein;Egg Protein;2lbs;Banana;Protein;3;$419.459;$125.838;2.27%
01/08/2011;13/08/2011;08/08/2011;SO45338;433;Supplements Nutritious;Supplement Store;North America;United States;WA;Washington;Lacey;322;Blended Protein;Blended Protein;2lbs;Vanilla;Protein;4;$419.459;$125.823;2.27%
01/08/2011;13/08/2011;08/08/2011;SO45338;433;Supplements Nutritious;Supplement Store;North America;United States;WA;Washington;Lacey;342;Hydrolyzed Whey Protein;Whey Protein;1lbs;Banana;Protein;4;$419.459;$125.760;2.27%
01/08/2011;13/08/2011;08/08/2011;SO45338;433;Supplements Nutritious;Supplement Store;North America;United States;WA;Washington;Lacey;316;Hydrolyzed Whey Protein;Whey Protein;2lbs;Peanut Butter;Protein;2;$874.794;$262.440;2.27%
01/08/2011;13/08/2011;08/08/2011;SO45338;433;Supplements Nutritious;Supplement Store;North America;United States;WA;Washington;Lacey;319;Hydrolyzed Whey Protein;Whey Protein;2lbs;Chocolate;Protein;2;$874.794;$262.440;2.27%
01/08/2011;13/08/2011;08/08/2011;SO45338;433;Supplements Nutritious;Supplement Store;North America;United States;WA;Washington;Lacey;317;Hydrolyzed Whey Protein;Whey Protein;2lbs;Coconut;Protein;3;$874.794;$262.440;2.27%
01/08/2011;13/08/2011;08/08/2011;SO45338;433;Supplements Nutritious;Supplement Store;North America;United States;WA;Washington;Lacey;315;Hydrolyzed Whey Protein;Whey Protein;2lbs;Vanilla;Protein;5;$874.794;$262.362;2.27%
01/08/2011;13/08/2011;08/08/2011;SO45338;433;Supplements Nutritious;Supplement Store;North America;United States;WA;Washington;Lacey;318;Hydrolyzed Whey Protein;Whey Protein;2lbs;Cookies;Protein;5;$874.794;$262.440;2.27%
01/08/2011;13/08/2011;08/08/2011;SO45338;433;Supplements Nutritious;Supplement Store;North America;United States;WA;Washington;Lacey;312;Hydrolyzed Whey Protein;Whey Protein;5lbs;Coconut;Protein;2;$2146.962;$644.091;2.27%
01/08/2011;13/08/2011;08/08/2011;SO45338;433;Supplements Nutritious;Supplement Store;North America;United States;WA;Washington;Lacey;314;Hydrolyzed Whey Protein;Whey Protein;5lbs;Vanilla;Protein;2;$2146.962;$644.091;2.27%
01/08/2011;13/08/2011;08/08/2011;SO45338;433;Supplements Nutritious;Supplement Store;North America;United States;WA;Washington;Lacey;310;Hydrolyzed Whey Protein;Whey Protein;5lbs;Chocolate;Protein;3;$2146.962;$644.091;2.27%
01/08/2011;13/08/2011;08/08/2011;SO45338;433;Supplements Nutritious;Supplement Store;North America;United States;WA;Washington;Lacey;311;Hydrolyzed Whey Protein;Whey Protein;5lbs;Peanut Butter;Protein;3;$2146.962;$644.091;2.27%
01/08/2011;13/08/2011;08/08/2011;SO45338;433;Supplements Nutritious;Supplement Store;North America;United States;WA;Washington;Lacey;313;Hydrolyzed Whey Protein;Whey Protein;5lbs;Cookies;Protein;5;$2146.962;$644.091;2.27%
01/08/2011;13/08/2011;08/08/2011;SO45339;403;Supplements Viva;Supplement Store;North America;United States;CA;California;Lake Elsinore;223;Men's 3/4 Leggings;Vests;M;Black;Clothing;3;$5.187;$1.557;2.98%
01/08/2011;13/08/2011;08/08/2011;SO45339;403;Supplements Viva;Supplement Store;North America;United States;CA;California;Lake Elsinore;220;Platinum Multivitamin For Her;Vitamins;90 Tablets;NA;Vitamins;1;$20.187;$6.057;2.98%
01/08/2011;13/08/2011;08/08/2011;SO45339;403;Supplements Viva;Supplement Store;North America;United States;CA;California;Lake Elsinore;232;Long-Sleeve Logo Jersey;Jerseys;L;Red;Clothing;2;$28.840;$8.646;2.98%
01/08/2011;13/08/2011;08/08/2011;SO45339;403;Supplements Viva;Supplement Store;North America;United States;CA;California;Lake Elsinore;270;PRO Weight Gainer;Gainer;1lbs;Vanilla;Carbs;3;$183.938;$55.182;2.98%
01/08/2011;13/08/2011;08/08/2011;SO45339;403;Supplements Viva;Supplement Store;North America;United States;CA;California;Lake Elsinore;324;Blended Protein;Blended Protein;2lbs;Chocolate;Protein;1;$419.459;$125.838;2.98%
01/08/2011;13/08/2011;08/08/2011;SO45339;403;Supplements Viva;Supplement Store;North America;United States;CA;California;Lake Elsinore;330;Blended Protein;Blended Protein;2lbs;Coconut;Protein;1;$419.459;$125.838;2.98%
01/08/2011;13/08/2011;08/08/2011;SO45339;403;Supplements Viva;Supplement Store;North America;United States;CA;California;Lake Elsinore;340;100% Egg Protein;Egg Protein;2lbs;Caramel Ice Cream;Protein;1;$419.459;$125.838;2.98%
01/08/2011;13/08/2011;08/08/2011;SO45339;403;Supplements Viva;Supplement Store;North America;United States;CA;California;Lake Elsinore;332;100% Egg Protein;Egg Protein;2lbs;Cookies;Protein;2;$419.459;$125.838;2.98%
01/08/2011;13/08/2011;08/08/2011;SO45339;403;Supplements Viva;Supplement Store;North America;United States;CA;California;Lake Elsinore;336;100% Egg Protein;Egg Protein;2lbs;Vanilla;Protein;2;$419.459;$125.838;2.98%
01/08/2011;13/08/2011;08/08/2011;SO45339;403;Supplements Viva;Supplement Store;North America;United States;CA;California;Lake Elsinore;338;100% Egg Protein;Egg Protein;2lbs;Banana;Protein;2;$419.459;$125.838;2.98%
01/08/2011;13/08/2011;08/08/2011;SO45339;403;Supplements Viva;Supplement Store;North America;United States;CA;California;Lake Elsinore;342;Hydrolyzed Whey Protein;Whey Protein;1lbs;Banana;Protein;2;$419.459;$125.760;2.98%
01/08/2011;13/08/2011;08/08/2011;SO45339;403;Supplements Viva;Supplement Store;North America;United States;CA;California;Lake Elsinore;315;Hydrolyzed Whey Protein;Whey Protein;2lbs;Vanilla;Protein;2;$874.794;$262.362;2.98%
01/08/2011;13/08/2011;08/08/2011;SO45339;403;Supplements Viva;Supplement Store;North America;United States;CA;California;Lake Elsinore;317;Hydrolyzed Whey Protein;Whey Protein;2lbs;Coconut;Protein;2;$874.794;$262.440;2.98%
01/08/2011;13/08/2011;08/08/2011;SO45339;403;Supplements Viva;Supplement Store;North America;United States;CA;California;Lake Elsinore;318;Hydrolyzed Whey Protein;Whey Protein;2lbs;Cookies;Protein;2;$874.794;$262.440;2.98%
01/08/2011;13/08/2011;08/08/2011;SO45339;403;Supplements Viva;Supplement Store;North America;United States;CA;California;Lake Elsinore;316;Hydrolyzed Whey Protein;Whey Protein;2lbs;Peanut Butter;Protein;5;$874.794;$262.440;2.98%
01/08/2011;13/08/2011;08/08/2011;SO45339;403;Supplements Viva;Supplement Store;North America;United States;CA;California;Lake Elsinore;310;Hydrolyzed Whey Protein;Whey Protein;5lbs;Chocolate;Protein;1;$2146.962;$644.091;2.98%
01/08/2011;13/08/2011;08/08/2011;SO45339;403;Supplements Viva;Supplement Store;North America;United States;CA;California;Lake Elsinore;311;Hydrolyzed Whey Protein;Whey Protein;5lbs;Peanut Butter;Protein;1;$2146.962;$644.091;2.98%
01/08/2011;13/08/2011;08/08/2011;SO45339;403;Supplements Viva;Supplement Store;North America;United States;CA;California;Lake Elsinore;313;Hydrolyzed Whey Protein;Whey Protein;5lbs;Cookies;Protein;1;$2146.962;$644.091;2.98%
01/08/2011;13/08/2011;08/08/2011;SO45339;403;Supplements Viva;Supplement Store;North America;United States;CA;California;Lake Elsinore;314;Hydrolyzed Whey Protein;Whey Protein;5lbs;Vanilla;Protein;3;$2146.962;$644.091;2.98%
01/08/2011;13/08/2011;08/08/2011;SO45340;495;Metro Fitness;Gym;North America;United States;FL;Florida;Lakeland;322;Blended Protein;Blended Protein;2lbs;Vanilla;Protein;2;$419.459;$125.823;3.30%
01/08/2011;13/08/2011;08/08/2011;SO45340;495;Metro Fitness;Gym;North America;United States;FL;Florida;Lakeland;326;Blended Protein;Blended Protein;2lbs;Peanut Butter;Protein;2;$419.459;$125.838;3.30%
