OrderDate;ReturnDate;SalesOrderNumber;CustomerKey;Customer;BusinessType;Continent;CountryName;StateCode;StateName;CityName;ProductKey;ProductName;SubcategoryName;ProductSize;ProductDetail;CategoryName;ReturnQuantity;UnitPrice;ReturnAmount
28/10/2012;14/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;354;100% Egg Protein;Egg Protein;5lbs;Caramel Ice Cream;Protein;3;1242.852;3728.555
28/10/2012;11/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;358;100% Egg Protein;Egg Protein;5lbs;Strawberry;Protein;6;1229.459;7376.753
28/10/2012;14/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;356;100% Egg Protein;Egg Protein;5lbs;Vanilla;Protein;2;1242.852;2485.704
28/10/2012;15/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;289;100% Vegan Protein;Vegan Protein;4lbs;Banana;Protein;1;744.273;744.273
28/10/2012;11/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;305;100% Vegan Protein;Vegan Protein;4lbs;Capuccino;Protein;5;736.146;3680.728
28/10/2012;17/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;294;100% Vegan Protein;Vegan Protein;4lbs;Caramel Ice Cream;Protein;5;744.273;3721.364
28/10/2012;12/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;308;100% Vegan Protein;Vegan Protein;4lbs;Strawberry;Protein;3;744.273;2232.818
28/10/2012;17/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;410;Amino Build Next Gen Ripped;BCAA;30 Servings;NA;Amino Acids;2;36.447;72.894
28/10/2012;06/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;447;Animal Pak Multivitamin;Vitamins;30 Packs;NA;Vitamins;2;15;30
28/10/2012;07/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;216;Animal Pak Multivitamin;Vitamins;44 Packs;NA;Vitamins;8;20.187;161.492
28/10/2012;06/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;397;BCAA 2:1:1;BCAA;400 Grams;NA;Amino Acids;3;24.295;72.884
28/10/2012;16/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;399;BCAA Energy Amino Acids;BCAA;65 Servings;NA;Amino Acids;6;33.775;202.647
28/10/2012;18/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;360;Blended Protein;Blended Protein;5lbs;Chocolate;Protein;4;1229.459;4917.836
28/10/2012;15/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;448;Daily Formula;Vitamins;100 Tablets;NA;Vitamins;5;11.994;59.97
28/10/2012;13/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;470;Full-Finger Gloves;Gloves;L;Black;Clothing;18;20.895;376.101
28/10/2012;15/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;469;Full-Finger Gloves;Gloves;M;Black;Clothing;10;22.794;227.94
28/10/2012;16/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;466;Half-Finger Gloves;Gloves;L;Black;Clothing;2;14.129;28.258
28/10/2012;07/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;464;Half-Finger Gloves;Gloves;M;Black;Clothing;4;14.129;56.516
28/10/2012;05/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;462;Half-Finger Gloves;Gloves;S;Black;Clothing;4;14.129;56.516
28/10/2012;10/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;366;Isolate Whey Protein;Whey Protein;2lbs;Banana;Protein;4;647.994;2591.976
28/10/2012;11/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;365;Isolate Whey Protein;Whey Protein;2lbs;Capuccino;Protein;3;647.994;1943.982
28/10/2012;18/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;367;Isolate Whey Protein;Whey Protein;2lbs;Caramel Ice Cream;Protein;6;647.994;3887.964
28/10/2012;16/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;364;Isolate Whey Protein;Whey Protein;2lbs;Strawberry;Protein;3;647.994;1943.982
28/10/2012;13/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;233;Long-Sleeve Logo Jersey;Jerseys;L;Black;Clothing;12;27.879;334.548
28/10/2012;12/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;230;Long-Sleeve Logo Jersey;Jerseys;M;Black;Clothing;6;28.84;173.042
28/10/2012;07/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;236;Long-Sleeve Logo Jersey;Jerseys;XL;Black;Clothing;2;28.84;57.681
28/10/2012;17/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;213;Men Multivitamin for Men;Vitamins;240 Tablets;NA;Vitamins;9;20.187;181.679
28/10/2012;12/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;224;Men's 3/4 Leggings;Vests;L;Black;Clothing;6;5.187;31.119
28/10/2012;08/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;461;Men's Jacket;Jackets;L;Black;Clothing;4;53.994;215.976
28/10/2012;14/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;460;Men's Jacket;Jackets;M;Black;Clothing;6;53.994;323.964
28/10/2012;09/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;459;Men's Jacket;Jackets;S;Black;Clothing;4;53.994;215.976
28/10/2012;17/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;454;Men's Sports Shorts;Shorts;L;Black;Clothing;2;35.994;71.988
28/10/2012;17/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;453;Men's Sports Shorts;Shorts;M;Black;Clothing;5;35.994;179.97
28/10/2012;14/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;445;Men's Sports Shorts;Shorts;S;Black;Clothing;6;35.994;215.964
28/10/2012;07/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;420;Myolean Evolution;Meal Replacement;30 serv;Natural;Carbs;5;141.615;708.075
28/10/2012;16/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;391;ONE;Meal Replacement;10 packs;Natural;Carbs;2;88.932;177.864
28/10/2012;17/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;393;ONE;Meal Replacement;12 oz;Natural;Carbs;4;137.694;550.776
28/10/2012;06/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;396;ONE;Meal Replacement;24 oz;Natural;Carbs;3;74.838;224.514
28/10/2012;09/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;395;RecoverMode Muscle Recovery;BCAA;30 Servings;NA;Amino Acids;12;59.328;711.938
28/10/2012;04/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;427;Serious MASS Gainer;Gainer;2lbs;Banana;Carbs;3;209.256;627.768
28/10/2012;08/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;421;Serious MASS Gainer;Gainer;1lbs;Strawberry;Carbs;5;196.329;981.645
28/10/2012;11/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;409;Serious MASS Gainer;Gainer;2lbs;Vanilla;Carbs;4;209.256;837.024
28/10/2012;11/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;297;STEAK in Powder;Beef Protein;4lbs;Chocolate;Protein;2;736.146;1472.291
28/10/2012;13/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;458;Women's Tights;Vests;L;Black;Clothing;5;44.994;224.97
28/10/2012;06/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;457;Women's Tights;Vests;M;Black;Clothing;3;44.994;134.982
28/10/2012;13/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;456;Women's Tights;Vests;S;Black;Clothing;18;41.245;742.401
28/10/2012;08/11/2012;SO50245;66;Bounce Warehouse;Warehouse;North America;Canada;BC;British Columbia;Burnaby;373;100% Egg Protein;Egg Protein;5lbs;Chocolate;Protein;2;1308.938;2617.875
28/10/2012;11/11/2012;SO50245;66;Bounce Warehouse;Warehouse;North America;Canada;BC;British Columbia;Burnaby;327;100% Egg Protein;Egg Protein;2lbs;Coconut;Protein;6;469.794;2818.764
28/10/2012;08/11/2012;SO50245;66;Bounce Warehouse;Warehouse;North America;Canada;BC;British Columbia;Burnaby;462;Half-Finger Gloves;Gloves;S;Black;Clothing;5;14.129;70.645
28/10/2012;18/11/2012;SO50199;102;Brute Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;389;Pure Casein Protein;Casein Protein;2lbs;Vanilla;Protein;2;600.263;1200.525
28/10/2012;10/11/2012;SO50205;259;Catalyst Fitness;Gym;North America;United States;CA;California;Simi Valley;327;100% Egg Protein;Egg Protein;2lbs;Coconut;Protein;1;469.794;469.794
28/10/2012;04/11/2012;SO50205;259;Catalyst Fitness;Gym;North America;United States;CA;California;Simi Valley;343;Concentrate Whey Protein;Whey Protein;2lbs;Banana;Protein;2;469.794;939.588
28/10/2012;11/11/2012;SO50226;78;Circulate Store;Warehouse;North America;United States;CA;California;Ontario;373;100% Egg Protein;Egg Protein;5lbs;Chocolate;Protein;6;1308.938;7853.625
28/10/2012;15/11/2012;SO50226;78;Circulate Store;Warehouse;North America;United States;CA;California;Ontario;327;100% Egg Protein;Egg Protein;2lbs;Coconut;Protein;2;469.794;939.588
28/10/2012;15/11/2012;SO50226;78;Circulate Store;Warehouse;North America;United States;CA;California;Ontario;414;100% Keto Food;Meal Replacement;14 serv;Natural;Carbs;1;149.031;149.031
28/10/2012;09/11/2012;SO50226;78;Circulate Store;Warehouse;North America;United States;CA;California;Ontario;323;Concentrate Whey Protein;Whey Protein;2lbs;Caramel Ice Cream;Protein;6;469.794;2818.764
28/10/2012;17/11/2012;SO50226;78;Circulate Store;Warehouse;North America;United States;CA;California;Ontario;385;Pure Casein Protein;Casein Protein;2lbs;Peanut Butter;Protein;2;600.263;1200.525
28/10/2012;10/11/2012;SO50292;435;Clever Warehouse;Warehouse;North America;United States;TX;Texas;Corpus Christi;397;BCAA 2:1:1;BCAA;400 Grams;NA;Amino Acids;3;24.295;72.884
28/10/2012;05/11/2012;SO50230;62;Corenergy;Gym;North America;United States;TN;Tennessee;Nashville;460;Men's Jacket;Jackets;M;Black;Clothing;2;53.994;107.988
28/10/2012;14/11/2012;SO50203;12;Defender Warehouse;Warehouse;North America;Canada;ON;Ontario;Toronto;422;BCAA Energy Amino Acids;BCAA;30 Servings;NA;Amino Acids;4;67.539;270.156
28/10/2012;17/11/2012;SO50203;12;Defender Warehouse;Warehouse;North America;Canada;ON;Ontario;Toronto;433;Serious MASS Gainer;Gainer;5lbs;Banana;Carbs;4;324.453;1297.811
28/10/2012;16/11/2012;SO50228;396;Departaro;Warehouse;North America;United States;IN;Indiana;New Castle;427;Serious MASS Gainer;Gainer;2lbs;Banana;Carbs;3;209.256;627.768
28/10/2012;15/11/2012;SO50232;336;Departpad;Warehouse;North America;Canada;QC;Quebec;Montreal;329;Concentrate Whey Protein;Whey Protein;2lbs;Vanilla;Protein;2;469.794;939.588
28/10/2012;07/11/2012;SO50217;650;Departquipo;Warehouse;North America;United States;NV;Nevada;Reno;358;100% Egg Protein;Egg Protein;5lbs;Strawberry;Protein;6;1229.459;7376.753
28/10/2012;09/11/2012;SO50276;135;Fitness Connection;Gym;North America;United States;TN;Tennessee;Memphis;327;100% Egg Protein;Egg Protein;2lbs;Coconut;Protein;1;469.794;469.794
28/10/2012;07/11/2012;SO50276;135;Fitness Connection;Gym;North America;United States;TN;Tennessee;Memphis;329;Concentrate Whey Protein;Whey Protein;2lbs;Vanilla;Protein;2;469.794;939.588
28/10/2012;15/11/2012;SO50215;289;Fitness Works;Gym;North America;United States;WA;Washington;Renton;352;100% Egg Protein;Egg Protein;5lbs;Banana;Protein;1;1242.852;1242.852
28/10/2012;15/11/2012;SO50215;289;Fitness Works;Gym;North America;United States;WA;Washington;Renton;358;100% Egg Protein;Egg Protein;5lbs;Strawberry;Protein;1;1229.459;1229.459
28/10/2012;04/11/2012;SO50284;84;Function Warehouse;Warehouse;North America;Canada;ON;Ontario;Etobicoke;233;Long-Sleeve Logo Jersey;Jerseys;L;Black;Clothing;12;27.879;334.548
28/10/2012;15/11/2012;SO50284;84;Function Warehouse;Warehouse;North America;Canada;ON;Ontario;Etobicoke;224;Men's 3/4 Leggings;Vests;L;Black;Clothing;8;5.187;41.492
28/10/2012;17/11/2012;SO50216;2;Guardian Gym;Gym;North America;United States;WA;Washington;Renton;358;100% Egg Protein;Egg Protein;5lbs;Strawberry;Protein;1;1229.459;1229.459
28/10/2012;12/11/2012;SO50216;2;Guardian Gym;Gym;North America;United States;WA;Washington;Renton;469;Full-Finger Gloves;Gloves;M;Black;Clothing;4;22.794;91.176
28/10/2012;12/11/2012;SO50216;2;Guardian Gym;Gym;North America;United States;WA;Washington;Renton;468;Full-Finger Gloves;Gloves;S;Black;Clothing;2;22.794;45.588
28/10/2012;16/11/2012;SO50216;2;Guardian Gym;Gym;North America;United States;WA;Washington;Renton;233;Long-Sleeve Logo Jersey;Jerseys;L;Black;Clothing;2;28.84;57.681
28/10/2012;08/11/2012;SO50216;2;Guardian Gym;Gym;North America;United States;WA;Washington;Renton;224;Men's 3/4 Leggings;Vests;L;Black;Clothing;3;5.187;15.56
28/10/2012;13/11/2012;SO50216;2;Guardian Gym;Gym;North America;United States;WA;Washington;Renton;458;Women's Tights;Vests;L;Black;Clothing;1;44.994;44.994
28/10/2012;10/11/2012;SO50298;257;Guide Sports;Warehouse;North America;United States;CA;California;Escondido;417;Serious MASS Gainer;Gainer;5lbs;Cookies;Carbs;2;324.453;648.905
28/10/2012;11/11/2012;SO50189;18;Guide Store;Warehouse;North America;United States;MI;Michigan;Zeeland;366;Isolate Whey Protein;Whey Protein;2lbs;Banana;Protein;2;647.994;1295.988
28/10/2012;17/11/2012;SO50280;233;Happy Sports;Warehouse;North America;United States;NY;New York;New Hartford;367;Isolate Whey Protein;Whey Protein;2lbs;Caramel Ice Cream;Protein;5;647.994;3239.97
28/10/2012;17/11/2012;SO50280;233;Happy Sports;Warehouse;North America;United States;NY;New York;New Hartford;461;Men's Jacket;Jackets;L;Black;Clothing;2;53.994;107.988
28/10/2012;09/11/2012;SO50243;540;Heroics Training;Gym;North America;United States;OH;Ohio;Burbank;325;Concentrate Whey Protein;Whey Protein;2lbs;Cookies;Protein;4;469.794;1879.176
28/10/2012;04/11/2012;SO50235;684;Knight Store;Warehouse;North America;United States;CT;Connecticut;Milford;327;100% Egg Protein;Egg Protein;2lbs;Coconut;Protein;6;469.794;2818.764
28/10/2012;12/11/2012;SO50235;684;Knight Store;Warehouse;North America;United States;CT;Connecticut;Milford;414;100% Keto Food;Meal Replacement;14 serv;Natural;Carbs;1;149.031;149.031
28/10/2012;14/11/2012;SO50235;684;Knight Store;Warehouse;North America;United States;CT;Connecticut;Milford;335;Concentrate Whey Protein;Whey Protein;2lbs;Peanut Butter;Protein;2;469.794;939.588
28/10/2012;07/11/2012;SO50307;612;Monster BodyBuild;Supplement Store;North America;United States;FL;Florida;Hollywood;435;Serious MASS Gainer;Gainer;5lbs;Vanilla;Carbs;3;324.453;973.358
28/10/2012;16/11/2012;SO50252;167;Monster Evolution;Supplement Store;North America;United States;CA;California;Carson;369;Pure Casein Protein;Casein Protein;5lbs;Chocolate;Protein;3;1466.01;4398.03
28/10/2012;10/11/2012;SO50252;167;Monster Evolution;Supplement Store;North America;United States;CA;California;Carson;385;Pure Casein Protein;Casein Protein;2lbs;Peanut Butter;Protein;4;600.263;2401.05
28/10/2012;12/11/2012;SO50263;667;Monster Expert;Supplement Store;North America;United States;NY;New York;Valley Stream;468;Full-Finger Gloves;Gloves;S;Black;Clothing;4;22.794;91.176
28/10/2012;06/11/2012;SO50204;533;Monster Movement;Supplement Store;North America;Canada;QC;Quebec;Sillery;379;Concentrate Whey Protein;Whey Protein;5lbs;Caramel Ice Cream;Protein;4;1308.938;5235.75
28/10/2012;15/11/2012;SO50204;533;Monster Movement;Supplement Store;North America;Canada;QC;Quebec;Sillery;224;Men's 3/4 Leggings;Vests;L;Black;Clothing;5;5.187;25.933
28/10/2012;07/11/2012;SO50191;206;Monster Planned;Supplement Store;North America;United States;NC;North Carolina;Winston-Salem;333;Concentrate Whey Protein;Whey Protein;2lbs;Coconut;Protein;5;469.794;2348.97
28/10/2012;06/11/2012;SO50191;206;Monster Planned;Supplement Store;North America;United States;NC;North Carolina;Winston-Salem;389;Pure Casein Protein;Casein Protein;2lbs;Vanilla;Protein;2;600.263;1200.525
28/10/2012;05/11/2012;SO50270;697;Monster Progress;Supplement Store;North America;United States;UT;Utah;Tooele;469;Full-Finger Gloves;Gloves;M;Black;Clothing;23;20.895;480.574
28/10/2012;14/11/2012;SO50301;385;Monster Superior;Supplement Store;North America;United States;CA;California;Gilroy;362;100% Egg Protein;Egg Protein;5lbs;Capuccino;Protein;4;1229.459;4917.836
28/10/2012;10/11/2012;SO50310;309;Monsterio;Supplement Store;North America;United States;TX;Texas;Houston;419;In-Kaged Intra Workout;BCAA;20 Servings;NA;Amino Acids;4;52.647;210.588
28/10/2012;04/11/2012;SO50310;309;Monsterio;Supplement Store;North America;United States;TX;Texas;Houston;421;Serious MASS Gainer;Gainer;1lbs;Strawberry;Carbs;2;196.329;392.658
28/10/2012;15/11/2012;SO50296;313;Muscle Maniac;Gym;North America;United States;CA;California;El Cajon;327;100% Egg Protein;Egg Protein;2lbs;Coconut;Protein;1;469.794;469.794
28/10/2012;08/11/2012;SO50297;343;Nutrition Brute;Supplement Store;North America;United States;WA;Washington;Ellensburg;456;Women's Tights;Vests;S;Black;Clothing;3;44.994;134.982
28/10/2012;07/11/2012;SO50297;343;Nutrition Brute;Supplement Store;North America;United States;WA;Washington;Ellensburg;407;Xtend Original BCAA;BCAA;90 Servings;NA;Amino Acids;2;65.602;131.204
28/10/2012;15/11/2012;SO50221;527;Nutrition Capacity;Supplement Store;North America;United States;CO;Colorado;Parker;389;Pure Casein Protein;Casein Protein;2lbs;Vanilla;Protein;3;600.263;1800.788
28/10/2012;18/11/2012;SO50295;352;Nutrition Explosive;Supplement Store;North America;Canada;AB;Alberta;Edmonton;352;100% Egg Protein;Egg Protein;5lbs;Banana;Protein;1;1242.852;1242.852
28/10/2012;15/11/2012;SO50295;352;Nutrition Explosive;Supplement Store;North America;Canada;AB;Alberta;Edmonton;362;100% Egg Protein;Egg Protein;5lbs;Capuccino;Protein;2;1229.459;2458.918
28/10/2012;18/11/2012;SO50295;352;Nutrition Explosive;Supplement Store;North America;Canada;AB;Alberta;Edmonton;358;100% Egg Protein;Egg Protein;5lbs;Strawberry;Protein;3;1229.459;3688.377
28/10/2012;10/11/2012;SO50295;352;Nutrition Explosive;Supplement Store;North America;Canada;AB;Alberta;Edmonton;420;Myolean Evolution;Meal Replacement;30 serv;Natural;Carbs;1;141.615;141.615
